OBJECTID,link_4,link_3,link_2,hyperlink,projectno,year,GlobalID,Shape__Area,Shape__Length,EditYr,Edited
136, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/73890.pdf,73890,1988,{F5D0502A-6F95-47E2-ACE8-679020B0824B},51211.50781,3258.851832,,NO
137, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C183510A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C183510.pdf,C183510,2002,{EF695CD8-1594-44B1-9385-A6AE77834C73},47724.95703,2126.197307,2020,YES
138, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C261010A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C261010.pdf,C261010,2006,{287FC257-853E-4F1F-B671-2CA8A24C025F},45074.94531,3260.641491,,NO
139, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Tract_No_3632_a.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Tract_No_3632.pdf,Tract No 3632,1975,{AD5A506B-8A8C-4F20-BEFA-2F449B159E97},44187.03125,1289.529334,,NO
140, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C95810.pdf,C95810,2002,{23325123-74B6-4F1F-8289-EF1E7F18A5AE},72976.61328,4636.375204,2020,YES
141, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C68410.pdf,C68410,1994,{11132338-46C4-400A-AF9C-7F6155BA1C57},40628.86719,807.8742075,,NO
142, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G53910.pdf,G53910,1988,{516EAC12-47F3-4008-84B5-0C868ED68191},40133.49219,776.3311328,,NO
143, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/83820.pdf,83820,0,{70FFE8F1-C931-4FC5-985A-64CA377D7FAA},38941.97656,2251.320781,,NO
144, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C45310.pdf,C45310,1992,{4106CEDB-5E61-4C4E-BF5A-9E8A6DECF3CF},38433.98047,967.7683731,,NO
145, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C80010.pdf,C80010,2005,{39EABE24-C51E-4D8F-991E-5C0FE747B010},37571.99609,3486.258909,,NO
146, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C48810.pdf,C48810,1991,{16B1442C-B965-4B5A-A9C4-C23C65FBC8E8},37298.5,772.4136074,,NO
147, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57110.pdf,C57110,1993,{4C97F08E-9E06-4E0C-89FB-436F5A208D2C},36458.95703,1738.964427,,NO
148, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282820A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282820.pdf,C282820,2008,{2FE9BF4B-D58A-4DBF-857D-5E6D5C3DBAC6},36140.99609,855.8833148,,NO
149, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76110.pdf,C76110,1998,{250C4DD2-3470-4205-AAA8-249A9604D5B7},35668.96875,915.072267,,NO
150, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C99910.pdf,C99910,1999,{75770455-EDDB-45FD-8968-A386E9BAB755},9081.046875,437.5706394,2019,YES
151, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260110.pdf,C260110,2006,{CC79EB21-1182-4A0E-96FE-237983E29042},35205.98438,1594.005696,,NO
152, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71110.pdf,C71110,1996,{A7D5B667-C9D6-4EE8-B2C1-0646177AE434},35086.53125,2069.707222,,NO
153, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329133.pdf,C329133,2013,{61C5AE02-227C-4A89-89A1-475F05B82A04},34745.50391,817.3217198,2017,YES
154, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C95370.pdf,C95370,0,{68C4E220-AE4B-4AE2-AA3D-772210398288},33467.00391,726.1390642,,NO
155, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989,{492B25C0-D8EC-4E84-850D-113B0441E0B8},32977.50391,3379.551768,2020,YES
156, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C78510.pdf,C78510,1997,{1F3952F5-436A-44FC-BDA0-3512D1A99760},32922.99609,1219.046171,,NO
157, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282811.pdf,C282811,2009,{E8882CE9-F6E8-451E-933C-2E5FAFAE54ED},66105.91016,1345.390269,2017,YES
158, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329130.pdf,C329130,2012,{B5D376EF-F92E-489A-A2D1-905E8EA4F242},32465.99219,1898.060142,2017,YES
159, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76610.pdf,C76610,1997,{F24BD6EE-2BE8-4AF1-831D-24892CC563E4},32395.98828,757.8017369,,NO
160, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Unnamed_Misc/Subdivision_No_3726.pdf,Subdiv No 3726,0,{13BFBAA8-D137-4863-ABCF-AA8608F6D9AD},31960.48438,709.3937953,,NO
161, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C63510.pdf,C63510,1993,{48FF8F15-3D08-4523-972C-6802CD14C2CA},31511.98438,1250.159565,,NO
162, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71310.pdf,C71310,1995,{F1804F22-5A72-4B00-8EB5-BF131339EF75},31345.99219,673.2169947,,NO
163, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Unnamed_Misc/Zone12Project.pdf,Zone12Project,0,{D8F9BF36-A7C9-4334-8A92-D3E23B86AC55},29912.97656,2153.012733,,NO
164, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Tract_No_3358.pdf,Tract No 3358,1972,{5DDD41A2-FDA7-406A-9E1D-31A2245EC4C0},29242.49609,743.3415862,,NO
165, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C00910.pdf,C00910,1993,{D5685089-0712-46A0-9027-6CE6461274A0},27869.625,2096.65221,2020,YES
166, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329137.pdf,C329137,2010,{B68A397F-BBAE-4611-A64A-E2F5C7373CB2},27962.16406,604.4243334,2017,YES
167, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39010.pdf,C39010,1992,{004D80BF-DF07-49FF-82FB-04EBA615D8F1},26986.51172,2729.433012,,NO
168, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C92010.pdf,C92010,1998,{E7B5B077-AF4E-4CE6-AFD7-E4CD04919AD9},10655.55859,593.9553189,2019,YES
169, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C79310.pdf,C79310,2006,{DED2ED2E-BE13-4A5C-80F9-F816664E1B1C},26441.97266,2445.283015,,NO
170, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C279010.pdf,C279010,2006,{D48783C5-2729-4F68-8146-ED6310FB95D8},26306.99609,972.691109,,NO
171, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C63510.pdf,C63510,1993,{E9DC6486-0852-4EE7-9F6F-DEC0422776F1},25300.01172,1214.77516,,NO
172, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C92010.pdf,C92010,1998,{2BB43BB5-3ACC-489C-AC2E-DEF0474E53C8},3472.261719,258.5975715,,YES
173, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G30800%2879110%29.pdf,G30800,1987,{9088508C-9B89-4AEB-A264-C9363C8351D1},24955.01563,1559.020402,,NO
174, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/W833.pdf,W833,2007,{B693ABD3-3505-4F75-9F99-8446440B2980},24857.98828,662.3803983,,NO
175, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G30510%2884820%29.pdf,G30510,0,{0E80AECD-FECC-452D-86EE-0DBEDEFE1976},24726.97266,1160.665379,,NO
176, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C77420.pdf,C77420,1998,{9210492E-E715-4DFE-B72E-55F5D731E34D},24456.67578,705.8990052,,NO
177, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C08930.pdf,C08930,1997,{B2561A9E-5942-48C1-AB8D-8B5105A6EB94},24480.51172,2010.880392,,NO
178, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C92210.pdf,C92210,1999,{F3B07C29-05E3-4AA1-882D-5A7601C6C957},24038.98047,661.5265988,,NO
179, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/85550.pdf,85550,1988,{DDC386C0-1747-4BA9-807E-CC2869EF034B},24026.50781,1239.568774,,NO
180, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C64410.pdf,C64410,1993,{B462864B-C452-40D6-8DAB-DFA2ABE206A8},23596.375,634.3443465,,NO
181, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/A123610.pdf,A123610,2000,{F2CC63EC-163D-4163-B4CF-8E594D9BC203},23191.41016,2451.848156,,NO
182, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C194710.pdf,C194710,2003,{677F831A-107E-4D22-B072-8A44C636D19F},22494.92578,2455.990696,,NO
183, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C73310.pdf,C73310,1995,{19D9FB13-DB59-4028-B755-BD47401CB863},22016.44141,634.7920454,,NO
184, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C65910.pdf,C65910,1995,{C166371F-179D-411B-A0A7-AD064CB3D6C2},21791.00781,975.4409475,,NO
185, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C80010.pdf,C80010,2005,{5E8CAF5A-87A2-41EA-AB86-1795C3E8782E},21173.48828,1720.904376,,NO
186, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C716.pdf,C716,1962,{0409E2F6-F22A-451A-84D0-574B6205C288},21084.98047,1358.86577,,NO
187, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C67310.pdf,C67310,2006,{AC7B3DF2-EC57-4E4A-A231-6A8E2FC5CEF9},20935.00391,1335.239961,,NO
188, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C09310.pdf,C09310,0,{78EB6F3E-AAE8-4590-B275-B97B0C81EAC2},20279.49219,590.5586495,,NO
189, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56010.pdf,C56010,1993,{3B189650-94DF-4BA6-95DB-6803618E792F},19957.98047,1039.389447,,NO
190, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/Unnamed_Misc/STPL5012%5B001%5D.pdf,STPL5012,0,{59703A1B-557F-456C-BF64-0012775F55A5},19288,684.0733702,,NO
191, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G22110.pdf,G22110,0,{5690E9AE-B07C-4F8F-9F95-1CA0DA6A84E2},19227.5,903.9882322,,NO
192, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329114.pdf,C329114,2008,{2F7FFD5C-E26E-4E9D-AF42-23392B5432E2},18672.49609,652.5315607,2017,YES
193, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329133.pdf,C329133,2013,{85C9CCE1-A95A-4E0F-BC5C-5EBFF83CE070},18581.47656,589.0297358,2017,YES
194, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G30510%2884820%29.pdf,G30510,0,{8E84B20D-E508-4533-BA95-888198ADAEE8},18327.98438,1780.604363,,NO
195, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/70720.pdf,70720,1982,{C7D25C24-56DA-41D4-9AF3-75FF036EC6C2},18022.49609,584.7436992,,NO
196, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71710.pdf,C71710,1996,{4083EEAB-D23E-45D1-A457-C8504C773358},17770.00391,846.3702513,,NO
197, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C02810.pdf,C02810,1991,{E4917D29-ADFA-4DC7-B7F7-6CB868E9C016},17752.88672,1127.290372,,NO
198, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/AA2068.pdf,AA2068,0,{F7AEA34D-BC90-46E0-A204-0F0F4A99BF15},17720.99219,1258.835746,,NO
199, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C184710.pdf,C184710,2001,{BDB49902-6A64-46EC-A716-064CA5FBE0B7},17721.50391,637.8692419,,NO
200, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/SAD_5092A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/SAD_5092.pdf,SAD 5092,1970,{66E42B53-78EA-4D16-B209-0E71E7D469C1},17748.98438,790.1488213,,NO
201, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310.pdf,C262310,2008,{D974FF3C-509D-4934-8DFC-E5BC6E88CBB6},4660.332031,465.0991382,,NO
202, , , , ,P128840,0,{C7DF9B39-54DE-481F-82A9-0ACBA9B93B90},16707.21094,1007.650795,,NO
203, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C90010.pdf,C90010,1998,{FE9457D9-00D7-4BCE-8242-659A416D0035},16579.49609,1506.606838,,NO
204, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C84210.pdf,C84210,1997,{05E543FF-9A36-4DA8-A601-D4380CFBA3A9},16470.5,482.787878,,NO
205, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C65910.pdf,C65910,1995,{FF5FB393-ED2C-476B-9396-5FDE67C60794},16269.50781,884.1570279,,NO
206, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56610.pdf,C56610,1996,{0FB7371D-75F7-4DDE-85AA-464DE68B6B44},16214.11328,628.0572254,,NO
207, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G30510%2884820%29.pdf,G30510,0,{6409EE62-895C-482C-A863-2E466103E901},15970.48828,1283.870238,,NO
208, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C68610.pdf,C68610,1994,{ADD0014D-D4F4-430D-938A-3F8697D7BE78},15885.98828,473.6371559,,NO
209, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C44310.pdf,C44310,1992,{59CAD758-0C9F-46DE-B58E-2CB5666ECF74},15850.97656,1650.108518,,NO
210, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56010.pdf,C56010,1993,{8340D56E-99A3-43C8-B52E-5E5DFEB4EEB4},15286.48438,729.3590156,,NO
211, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C70810.pdf,C70810,1995,{CE94A756-B223-45AA-A465-50C490EB5818},15131.45703,592.1708285,,NO
212, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C316210.pdf,C316210,2010,{CF3479CE-7DBB-4069-87C3-FAC1070AA256},14540.98828,493.9765154,,NO
213, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C79910.pdf,C79910,2000,{12DD3CFB-9B0F-4E3E-BEDA-AF9FC65BBC38},14367.52344,1456.381769,,NO
214, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/73750.pdf,73750,0,{D6178014-3BAB-4139-BCF0-C6156929550A},14245.47266,1006.666717,,NO
215, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C369630.pdf,C369630,2011,{F20C52FE-954E-460F-A6BE-E6B0109553B9},14222.5,1236.826212,,NO
216, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C99010.pdf,C99010,1999,{B146C8E0-45DC-433F-9D0A-BEBF7C46D137},14116.38281,589.8210795,,NO
217, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C53410.pdf,C53410,1994,{1BC7245D-179F-41D3-B34B-9B8593B0B2D4},14071.97656,535.7796164,2020,YES
218, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C96310.pdf,C96310,2002,{DBDC0C1A-9B65-4EE7-97BF-CD37FE1D74F6},13984.47266,1077.522229,2020,YES
219, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C194922.pdf,C194922,2008,{62DA1C86-2F1B-4DAC-B405-B1E694FC7C0E},13963.99609,924.306701,,NO
220, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C71310.pdf,C71310,1995,{4223AD5A-AA4E-4BFB-BCA6-8A8358D35DA8},13762.49219,554.5596374,,NO
221, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C34800.pdf,C34800,0,{030864B1-A3A8-452F-A89F-6F90AB5F7211},13649.98828,816.3061656,,NO
222, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C59510.pdf,C59510,1996,{12D7848A-4912-41E6-90A7-83BB148F5DA2},13376,869.6485765,,NO
223, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/A122010.pdf,A122010,1999,{DBA66BC1-08CE-4D84-980B-15E814BCBCF2},13137,474.1896464,,NO
224, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C260910.pdf,C260910,2005,{08237D62-A243-4E0C-BEBE-9162ED03E575},10713.25391,1401.624805,2017,YES
225, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C73110.pdf,C73110,1996,{E7A0F31E-7663-4067-AA88-FBEF16BAA046},12730,1024.514654,,NO
226, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282815.pdf,C282815,2006,{F024ACE9-3D2E-4273-9A4D-6C2EF70B36AD},12652.49609,498.3211494,,NO
227, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329138.pdf,C329138,2013,{A04B81ED-70B3-43B7-8D58-676BE0F620D0},13003.09375,1173.731568,2017,YES
228, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282820.pdf,C282820,2008,{59C42659-4AFB-4867-B899-2C994D3DA04A},12201.00781,810.5252199,2017,YES
229, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/B03710.pdf,B03710,2000,{406F93DF-9E14-4A7D-BE3D-AA040443D246},12116.99219,466.490284,,NO
230, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C15700.pdf,C15700,1989,{D20EA842-1EEE-479A-B0E8-A741846023CE},11729.00781,682.2890097,,NO
231, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C89310.pdf,C89310,1998,{29E9A30C-3ED9-48DC-8D06-4FD4CD9D39B3},11508.99609,571.8647142,,NO
232, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C696.pdf,C696,1968,{31DB7203-F3A6-46EF-84E3-946BBB99A2C6},11462.51172,1058.611419,,NO
233, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C200610.pdf,C200610,2003,{F3210C71-6228-431A-A091-5C979232AED9},6585.695313,860.379034,2019,YES
234, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76210.pdf,C76210,1997,{50E60090-92C0-4BA9-B593-6965A4BFCFE2},11260.98828,1093.885062,,NO
235, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310.pdf,C262310,2008,{CBAAF507-F345-4F8D-BA67-EA7F60802A9D},3954.332031,517.1845246,,NO
236, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C15700.pdf,C15700,1989,{0DB06A13-5570-4E1A-B425-A608828359E3},11181.50391,938.3714357,,NO
237, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282813.pdf,C282813,2006,{A6FE9B32-66F0-45A2-B563-01C5E9FF0CAD},10965.98438,1205.464205,2017,YES
238, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C369630.pdf,C369630,2011,{80C4B082-8DDD-4F7A-9DF2-792F88ED77AA},10856.50391,1300.686486,,NO
239, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C45810A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C45810.pdf,C45810,1991,{FFDE3974-9DC5-415E-AF2B-F04D3BEDD62D},10781.99609,714.5783736,,NO
240, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C84110.pdf,C84110,1997,{CC495177-DB0E-4C82-9663-B14659DCA689},10801.49609,770.2146239,,NO
241, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C57810.pdf,C57810,1994,{39E6CEDC-0A89-45D8-BCC6-F8CA842DF3FA},10683.52344,1177.602906,,NO
242, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76510.pdf,C76510,0,{FAAFAB92-A179-43F2-A662-016793E038F7},10485.80078,372.7789678,,NO
243, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C68910.pdf,C68910,1995,{078E0B47-6022-44EB-86C7-C1AE258FD014},10418.49219,457.0023811,,NO
244, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C209010.pdf,C209010,2002,{2B11EA2D-7D6B-4BF6-9667-9E94C2D97F09},10078.00781,1060.022958,,NO
245, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C91710.pdf,C91710,2000,{C122C7D0-8B9A-4C14-A946-2B7FF47BC155},10077,519.7112091,,NO
246, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C41210.pdf,C41210,1993,{02BFFCF0-8CCF-453F-ABCF-E9BF75C60045},10049.99219,708.9603293,2019,YES
247, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G299410.pdf,G299410,2006,{942BA1FD-AFFD-4CE6-B63F-48F6496A82E4},9764.992188,396.4160909,,NO
248, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C64910.pdf,C64910,1994,{35CB03ED-9DE2-4160-B522-750310EC9847},9722.011719,972.8327052,,NO
249, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310.pdf,C262310,2008,{1FF54E7E-E3C5-4A92-B5FB-F004F0F6972E},2956.355469,366.0582453,,NO
250, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989,{5DFC4EBC-D5E0-42E9-8B6A-351B0ED93B66},9190.984375,568.3399321,2020,YES
251, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C282817.pdf,C282817,2006,{E99787F2-BC1C-43F7-989A-893BFB60E820},7780.414063,631.7042334,2019,YES
252, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C435410.pdf,C435410,2012,{10C6141D-E1D6-4F7C-80F6-4EA7205C3E40},9038.492188,586.0444965,,NO
253, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C38810.pdf,C38810,1995,{7EB4B502-8A7F-47E0-BB8A-44F3AAA3D32C},8886.5,704.9837268,2018,YES
254, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C60310.pdf,C60310,1993,{962B675C-5D6D-4A3E-AF05-B3DD1B90E4F6},8858,414.8720364,,NO
255, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C43910.pdf,C43910,1996,{B30DEBF0-7A13-4B94-ABFF-1FD9705D00E2},8819.003906,378.193525,,NO
256, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329137.pdf,C329137,2010,{ED8E400B-EBB0-4938-B4B0-A3BCD528C08F},8789.867188,510.1443837,2017,YES
257, , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310A.pdf,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C262310.pdf,C262310,2008,{86795CB8-AE96-4D18-B374-7EBF958733D3},5043.875,635.7065349,,NO
258, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C09310.pdf,C09310,0,{A3D9203F-37EE-46D5-AF0B-3512EB16AA47},8361.003906,678.3616572,,NO
259, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G299310.pdf,G299310,2006,{B41FB144-5E15-4975-815A-EEE50E377AE2},8294.980469,479.4779729,,NO
260, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56010.pdf,C56010,1993,{BAA473DC-E9FF-425D-BA07-BAD12F19B723},8219.496094,612.5765145,,NO
261, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C60610.pdf,C60610,1993,{7E7BEAE2-1FA9-4A8A-9754-7E51C64AD056},8193.5,401.4404531,,NO
262, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C329138.pdf,C329138,2013,{D373C433-FB08-4048-8107-E6DD5A9E2939},8335.546875,660.5931396,2017,YES
263, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C35300.pdf,C35300,1988,{BB278803-BE38-4109-848E-B10EACBC5D00},7821.488281,763.3360396,,NO
264, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C79910.pdf,C79910,2000,{5BC7C230-BD8B-4183-AD21-5A2B397497BC},7623.488281,925.5426641,,NO
265, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C171110.pdf,C171110,2003,{3ACE3EE3-1C6E-4904-AC51-0624D520A7A6},7465.492188,738.4065482,,NO
266, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C36500.pdf,C36500,1989,{CCB686F0-087F-4091-B0DB-4BE82FE28294},7274.480469,763.7501773,,NO
267, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C15700.pdf,C15700,1989,{4DEDAC9A-E215-4630-8D71-BB539C124471},6881.996094,576.300792,,NO
268, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C148410.pdf,C148410,2000,{14E8BD84-DD79-4CCD-A71A-ECCA5FBB9C2C},6866,378.1662765,,NO
269, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76110.pdf,C76110,1998,{D7ED7F36-8309-4683-AAFF-48484DA85561},6771.007813,333.6701108,,NO
270, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C35900.pdf,C35900,1988,{4AC90C85-05B7-43F2-AF4C-B34BFC30B54E},6752,319.0430486,,NO
271, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C313710.pdf,C313710,2010,{D50FFAB3-1A15-42B4-BEA0-9AB07E85B030},6720.996094,494.1024447,,NO
272, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C76720.pdf,C76720,1996,{E4947A44-558D-4BBF-AE7E-945D5603E7D0},6247.496094,310.3896983,,NO
273, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C39910.pdf,C39910,1990,{EDBF8171-6468-4F9F-9384-398917F8A8E8},6238.019531,903.5614757,,NO
274, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C17600.pdf,C17600,1988,{A20CC699-CAF6-43BA-BF0F-6F6F9CC1986B},6231.003906,326.6098319,,NO
275, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C09800.pdf,C09800,1988,{66052BD1-F0C5-408A-BDDB-0953C67F50D6},6191.488281,866.0608326,,NO
276, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/G31800%2887310%29.pdf,G31800,1989,{1DAF0E78-4D83-4069-B9CC-FC2736CCCC09},6048.992188,782.5737865,2020,YES
277, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C67610.pdf,C67610,1995,{7BFDA723-6CE9-4995-BDDC-8419C2B8EF26},6019.496094,333.9751377,,NO
278, , , ,http://oakbec.s3.amazonaws.com/Archive/As-Builts/C56810.pdf,C56810,1995,{899518DE-4D23-4769-AB23-BBE08E679CFD},5995.980469,682.1960165,2019,YES
